2008-04-28	2.8548
2008-04-29	2.9408
2008-04-30	2.8442
2008-05-04	2.8024
2008-05-05	2.9475
2008-05-06	2.9511
2008-05-07	3.0324
2008-05-08	3.0113
2008-05-09	2.9447
2008-05-12	3.128
2008-05-13	3.2881
2008-05-14	3.3722
2008-05-15	3.4828
2008-05-16	3.9612
2008-05-19	3.9409
2008-05-20	3.951
2008-05-21	3.76
2008-05-22	3.8651
2008-05-23	3.5336
2008-05-26	3.4797
2008-05-27	3.4238
2008-05-28	3.0743
2008-05-29	3.2011
2008-05-30	3.1339
2008-06-02	3.1369
2008-06-03	3.1201
2008-06-04	3.2773
2008-06-05	3.3075
2008-06-06	3.3309
2008-06-10	4.991
2008-06-11	4.1237
2008-06-12	3.5518
2008-06-13	3.356
2008-06-16	3.3501
2008-06-17	3.2258
2008-06-18	3.1923
2008-06-19	3.3777
2008-06-20	3.2246
2008-06-23	3.0668
2008-06-24	3.1053
2008-06-25	3.1663
2008-06-26	3.2893
2008-06-27	3.2921
2008-06-30	3.2936
2008-07-01	2.9996
2008-07-02	3.1575
2008-07-03	2.9005
2008-07-04	2.8995
2008-07-07	3.0316
2008-07-08	3.196
2008-07-09	3.1309
2008-07-10	2.9269
2008-07-11	2.7678
2008-07-14	3.0097
2008-07-15	3.0576
2008-07-16	2.906
2008-07-17	3.0402
2008-07-18	3.1625
2008-07-21	3.0678
2008-07-22	3.0253
2008-07-23	2.9716
2008-07-24	3.0842
2008-07-25	3.0816
2008-07-28	3.161
2008-07-29	3.4189
2008-07-30	3.4256
2008-07-31	3.7695
2008-08-01	3.7905
2008-08-04	3.8679
2008-08-05	3.9556
2008-08-06	3.7928
2008-08-07	3.2452
2008-08-08	3.1664
2008-08-11	3.1493
2008-08-12	3.1176
2008-08-13	3.1478
2008-08-14	3.2425
2008-08-15	2.7893
2008-08-18	3.2775
2008-08-19	3.1142
2008-08-20	3.1087
2008-08-21	3.0214
2008-08-22	3.0949
2008-08-25	3.0003
2008-08-26	3.0351
2008-08-27	3.0317
2008-08-28	3.2155
2008-08-29	3.0584
2008-09-01	3.1008
2008-09-02	3.0702
2008-09-03	3.043
2008-09-04	3.1553
2008-09-05	3.0098
2008-09-08	2.9246
2008-09-09	3.0546
2008-09-10	3
2008-09-11	3.0104
2008-09-12	3.0213
2008-09-16	2.9946
2008-09-17	3.0968
2008-09-18	3.2109
2008-09-19	3.3333
2008-09-22	3.4429
2008-09-23	3.4229
2008-09-24	3.3263
2008-09-25	3.3419
2008-09-26	3.4247
2008-09-27	3.4531
2008-09-28	3.2467
2008-10-06	3.5519
2008-10-07	3.7313
2008-10-08	3.3576
2008-10-09	3.3075
2008-10-10	3.42
2008-10-13	3.3231
2008-10-14	3.15
2008-10-15	3.2242
2008-10-16	3.2
2008-10-17	3.0825
2008-10-20	3.0017
2008-10-21	2.9921
2008-10-22	2.9171
2008-10-23	2.9958
2008-10-24	2.9807
2008-10-27	2.9171
2008-10-28	2.8953
2008-10-29	2.9342
2008-10-30	2.9138
2008-10-31	2.8018
2008-11-03	2.8763
2008-11-04	2.9363
2008-11-05	2.8658
2008-11-06	2.8462
2008-11-07	2.7877
2008-11-10	2.7898
2008-11-11	2.7813
2008-11-12	2.7804
2008-11-13	2.6842
2008-11-14	2.7121
2008-11-17	2.6925
2008-11-18	2.6252
2008-11-19	2.6267
2008-11-20	2.5938
2008-11-21	2.5067
2008-11-24	2.5888
2008-11-25	2.5696
2008-11-26	2.5353
2008-11-27	1.9808
2008-11-28	2.0983
2008-12-01	1.9767
2008-12-02	1.9683
2008-12-03	1.9761
2008-12-04	1.9708
2008-12-05	1.85
2008-12-08	1.8408
2008-12-09	1.7475
2008-12-10	1.5742
2008-12-11	1.4579
2008-12-12	1.535
2008-12-15	1.5212
2008-12-16	1.5107
2008-12-17	1.4511
2008-12-18	1.3975
2008-12-19	1.4008
2008-12-22	1.3775
2008-12-23	1.3667
2008-12-24	1.2051
2008-12-25	1.2082
2008-12-26	1.2044
2008-12-29	1.1617
2008-12-30	1.0757
2008-12-31	1.0058
2009-01-04	0.9857
2009-01-05	0.9983
2009-01-06	0.99
2009-01-07	1.0038
2009-01-08	0.988
2009-01-09	0.9439
2009-01-12	0.9263
2009-01-13	0.9217
2009-01-14	0.9203
2009-01-15	0.9004
2009-01-16	0.9121
2009-01-19	0.9075
2009-01-20	0.8815
2009-01-21	0.9371
2009-01-22	1.0254
2009-01-23	1.0267
2009-01-24	0.9833
2009-02-01	0.9258
2009-02-02	0.9083
2009-02-03	0.9314
2009-02-04	0.9404
2009-02-05	0.9399
2009-02-06	0.9358
2009-02-09	0.9375
2009-02-10	0.9395
2009-02-11	0.9348
2009-02-12	0.9325
2009-02-13	0.9575
2009-02-16	0.9525
2009-02-17	0.9533
2009-02-18	0.9538
2009-02-19	0.95
2009-02-20	0.9742
2009-02-23	0.9938
2009-02-24	0.9558
2009-02-25	0.9483
2009-02-26	0.9404
2009-02-27	0.9488
2009-03-02	0.9471
2009-03-03	0.9475
2009-03-04	0.9433
2009-03-05	0.9421
2009-03-06	0.9275
2009-03-09	0.9617
2009-03-10	0.945
2009-03-11	0.9475
2009-03-12	0.9383
2009-03-13	0.9392
2009-03-16	0.9592
2009-03-17	0.9446
2009-03-18	0.9188
2009-03-19	0.9588
2009-03-20	0.9667
2009-03-23	0.9633
2009-03-24	0.9383
2009-03-25	0.9329
2009-03-26	0.9292
2009-03-27	0.9528
2009-03-30	0.9433
2009-03-31	0.9354
2009-04-01	0.9425
2009-04-02	0.9408
2009-04-03	0.9408
2009-04-07	0.9475
2009-04-08	0.9438
2009-04-09	0.94
2009-04-10	0.9371
2009-04-13	0.9229
2009-04-14	0.9163
2009-04-15	0.9175
2009-04-16	0.9208
2009-04-17	0.92
2009-04-20	0.9125
2009-04-21	0.9183
2009-04-22	0.9371
2009-04-23	0.9475
2009-04-24	0.9617
2009-04-27	0.9558
2009-04-28	0.9429
2009-04-29	0.9408
2009-04-30	0.9417
2009-05-04	0.9421
2009-05-05	0.9325
2009-05-06	0.9275
2009-05-07	0.9311
2009-05-08	0.9267
2009-05-11	0.9283
2009-05-12	0.9438
2009-05-13	0.9433
2009-05-14	0.9413
2009-05-15	0.9483
2009-05-18	0.9479
2009-05-19	0.9525
2009-05-20	0.9503
2009-05-21	0.9538
2009-05-22	0.9617
2009-05-25	0.9579
2009-05-26	0.9546
2009-05-27	0.9554
2009-05-31	0.9529
2009-06-01	0.9417
2009-06-02	0.9403
2009-06-03	0.9463
2009-06-04	0.9454
2009-06-05	0.9448
2009-06-08	0.9413
2009-06-09	0.9461
2009-06-10	0.94
2009-06-11	0.9408
2009-06-12	0.9408
2009-06-15	0.9425
2009-06-16	0.9421
2009-06-17	0.9425
2009-06-18	0.9525
2009-06-19	0.9967
2009-06-22	1.0892
2009-06-23	1.1
2009-06-24	1.185
2009-06-25	1.1288
2009-06-26	1.1717
2009-06-29	1.19
2009-06-30	1.2117
2009-07-01	1.1767
2009-07-02	1.295
2009-07-03	1.2493
2009-07-06	1.2325
2009-07-07	1.2208
2009-07-08	1.2178
2009-07-09	1.2271
2009-07-10	1.225
2009-07-13	1.2608
2009-07-14	1.3742
2009-07-15	1.4367
2009-07-16	1.5158
2009-07-17	1.5334
2009-07-20	1.6936
2009-07-21	2.0971
2009-07-22	2.0283
2009-07-23	1.94
2009-07-24	1.7117
2009-07-27	1.6025
2009-07-28	1.56
2009-07-29	1.5042
2009-07-30	1.6429
2009-07-31	1.9325
2009-08-03	2.1267
2009-08-04	1.5042
2009-08-05	1.8063
2009-08-06	1.6225
2009-08-07	1.6013
2009-08-10	1.6136
2009-08-11	1.5433
2009-08-12	1.4738
2009-08-13	1.4442
2009-08-14	1.4086
2009-08-17	1.4067
2009-08-18	1.295
2009-08-19	1.2729
2009-08-20	1.2675
2009-08-21	1.254
2009-08-24	1.2736
2009-08-25	1.3467
2009-08-26	1.3704
2009-08-27	1.3611
2009-08-28	1.3875
2009-08-31	1.465
2009-09-01	1.3246
2009-09-02	1.5725
2009-09-03	1.6854
2009-09-04	1.7513
2009-09-07	1.7258
2009-09-08	1.7096
2009-09-09	1.6583
2009-09-10	1.564
2009-09-11	1.3825
2009-09-14	1.4425
2009-09-15	1.4517
2009-09-16	1.4529
2009-09-17	1.4654
2009-09-18	1.5158
2009-09-21	1.6213
2009-09-22	1.5921
2009-09-23	1.5617
2009-09-24	1.7775
2009-09-25	1.6275
2009-09-27	1.6025
2009-09-28	1.5717
2009-09-29	1.6603
2009-09-30	1.7983
2009-10-09	1.6983
2009-10-10	1.6808
2009-10-12	1.5857
2009-10-13	1.5767
2009-10-14	1.5528
2009-10-15	1.5224
2009-10-16	1.5223
2009-10-19	1.5271
2009-10-20	1.5098
2009-10-21	1.5329
2009-10-22	1.5125
2009-10-23	1.4442
2009-10-26	1.4733
2009-10-27	1.4376
2009-10-28	1.4687
2009-10-29	1.4525
2009-10-30	1.3683
2009-11-02	1.34
2009-11-03	1.4658
2009-11-04	1.4038
2009-11-05	1.4463
2009-11-06	1.4405
2009-11-09	1.4558
2009-11-10	1.4807
2009-11-11	1.4592
2009-11-12	1.4651
2009-11-13	1.4708
2009-11-16	1.3567
2009-11-17	1.4196
2009-11-18	1.4058
2009-11-19	1.3908
2009-11-20	1.4384
2009-11-23	1.4608
2009-11-24	1.4025
2009-11-25	1.4296
2009-11-26	1.4217
2009-11-27	1.4533
2009-11-30	1.469
2009-12-01	1.4517
2009-12-02	1.4675
2009-12-03	1.4882
2009-12-04	1.4963
2009-12-07	1.4892
2009-12-08	1.4575
2009-12-09	1.4767
2009-12-10	1.4567
2009-12-11	1.4858
2009-12-14	1.4754
2009-12-15	1.4525
2009-12-16	1.4508
2009-12-17	1.4551
2009-12-18	1.4558
2009-12-21	1.4454
2009-12-22	1.447
2009-12-23	1.4086
2009-12-24	1.39
2009-12-25	1.4358
2009-12-28	1.5367
2009-12-29	1.5788
2009-12-30	1.5808
2009-12-31	1.565
2010-01-04	1.4225
2010-01-05	1.4004
2010-01-06	1.4002
2010-01-07	1.3942
2010-01-08	1.3993
2010-01-11	1.3696
2010-01-12	1.4354
2010-01-13	1.395
2010-01-14	1.4475
2010-01-15	1.415
2010-01-18	1.4042
2010-01-19	1.3613
2010-01-20	1.4579
2010-01-21	1.4125
2010-01-22	1.4813
2010-01-25	1.3892
2010-01-26	1.5396
2010-01-27	1.5483
2010-01-28	1.8508
2010-01-29	1.8542
2010-02-01	1.8208
2010-02-02	1.7892
2010-02-03	1.77
2010-02-04	1.7792
2010-02-05	1.7292
2010-02-08	1.8158
2010-02-09	1.8942
2010-02-10	1.8358
2010-02-11	2.7208
2010-02-12	2.4833
2010-02-20	2.1104
2010-02-21	1.5058
2010-02-22	1.4758
2010-02-23	1.5996
2010-02-24	1.65
2010-02-25	1.6829
2010-02-26	1.6642
2010-03-01	1.6508
2010-03-02	1.718
2010-03-03	1.7388
2010-03-04	1.6783
2010-03-05	1.6879
2010-03-08	1.6392
2010-03-09	1.6642
2010-03-10	1.7058
2010-03-11	1.6846
2010-03-12	1.6608
2010-03-15	1.65
2010-03-16	1.6313
2010-03-17	1.6417
2010-03-18	1.6425
2010-03-19	1.625
2010-03-22	1.5933
2010-03-23	1.5832
2010-03-24	1.5667
2010-03-25	1.5596
2010-03-26	1.5586
2010-03-29	1.5499
2010-03-30	1.6297
2010-03-31	1.6
2010-04-01	1.5733
2010-04-02	1.5758
2010-04-06	1.5917
2010-04-07	1.6633
2010-04-08	1.68
2010-04-09	1.6742
2010-04-12	1.6458
2010-04-13	1.6696
2010-04-14	1.6454
2010-04-15	1.6725
2010-04-16	1.6638
2010-04-17	1.7346
2010-04-19	1.6099
2010-04-20	1.6369
2010-04-21	1.6633
2010-04-22	1.6396
2010-04-23	1.6715
2010-04-26	1.6471
2010-04-27	1.6383
2010-04-28	1.6196
2010-04-29	1.6025
2010-04-30	1.6079
2010-05-04	1.6017
2010-05-05	1.6483
2010-05-06	1.6821
2010-05-07	1.7033
2010-05-10	1.7
2010-05-11	1.7042
2010-05-12	1.7175
2010-05-13	1.7279
2010-05-14	1.747
2010-05-17	1.7346
2010-05-18	1.7392
2010-05-19	1.7683
2010-05-20	1.7933
2010-05-21	1.8058
2010-05-24	1.865
2010-05-25	1.9267
2010-05-26	2.1721
2010-05-27	2.4167
2010-05-28	2.39
2010-05-31	2.5033
2010-06-01	3.2008
2010-06-02	3.2796
2010-06-03	3.1946
2010-06-04	2.2078
2010-06-07	1.9136
2010-06-08	2.1963
2010-06-09	2.2129
2010-06-10	2.4725
2010-06-11	2.7317
2010-06-12	2.7733
2010-06-13	2.6858
2010-06-17	2.6175
2010-06-18	2.6883
2010-06-21	2.6467
2010-06-22	2.8257
2010-06-23	2.7083
2010-06-24	2.8708
2010-06-25	3.1458
2010-06-28	2.8192
2010-06-29	2.8702
2010-06-30	2.6192
2010-07-01	2.6542
2010-07-02	2.6079
2010-07-05	2.5838
2010-07-06	2.6767
2010-07-07	2.4485
2010-07-08	2.4233
2010-07-09	2.2918
2010-07-12	2.0667
2010-07-13	1.9892
2010-07-14	1.7966
2010-07-15	1.8621
2010-07-16	1.86
2010-07-19	1.85
2010-07-20	1.8192
2010-07-21	1.8458
2010-07-22	1.7167
2010-07-23	1.7808
2010-07-26	1.73
2010-07-27	1.7346
2010-07-28	1.685
2010-07-29	1.6883
2010-07-30	1.6825
2010-08-02	1.6425
2010-08-03	1.6792
2010-08-04	1.6306
2010-08-05	1.6875
2010-08-06	1.7004
2010-08-09	1.6917
2010-08-10	1.7317
2010-08-11	1.7068
2010-08-12	1.7263
2010-08-13	1.7348
2010-08-16	1.77
2010-08-17	1.7875
2010-08-18	1.7725
2010-08-19	1.7418
2010-08-20	1.7448
2010-08-23	1.7288
2010-08-24	1.75
2010-08-25	1.7661
2010-08-26	1.8321
2010-08-27	2.2142
2010-08-30	2.285
2010-08-31	2.9489
2010-09-01	2.9856
2010-09-02	2.4836
2010-09-03	2.3375
2010-09-06	2.2456
2010-09-07	2.2558
2010-09-08	2.2333
2010-09-09	2.2865
2010-09-10	2.2782
2010-09-13	2.4008
2010-09-14	2.3863
2010-09-15	2.2364
2010-09-16	2.5275
2010-09-17	2.035
2010-09-19	1.9948
2010-09-20	2.2433
2010-09-21	2.3133
2010-09-25	2.2509
2010-09-26	2.8967
2010-09-27	2.4424
2010-09-28	2.5502
2010-09-29	2.69
2010-09-30	2.8408
2010-10-08	2.6925
2010-10-09	1.9129
2010-10-11	1.9563
2010-10-12	1.9025
2010-10-13	1.9125
2010-10-14	1.9383
2010-10-15	1.9342
2010-10-18	1.9421
2010-10-19	1.9113
2010-10-20	1.9617
2010-10-21	1.9342
2010-10-22	1.9358
2010-10-25	1.9475
2010-10-26	1.95
2010-10-27	2.0333
2010-10-28	2.0256
2010-10-29	2.0211
2010-11-01	1.9963
2010-11-02	1.8204
2010-11-03	1.8183
2010-11-04	1.821
2010-11-05	1.6038
2010-11-08	1.634
2010-11-09	1.6396
2010-11-10	1.6344
2010-11-11	1.6733
2010-11-12	1.6908
2010-11-15	1.7832
2010-11-16	1.7445
2010-11-17	1.915
2010-11-18	1.9946
2010-11-19	2.07
2010-11-22	2.1492
2010-11-23	2.2193
2010-11-24	2.3263
2010-11-25	2.4792
2010-11-26	2.7117
2010-11-29	2.6717
2010-11-30	3.3263
2010-12-01	3.3458
2010-12-02	3.3471
2010-12-03	3.3325
2010-12-06	3.0871
2010-12-07	2.2078
2010-12-08	2.5029
2010-12-09	2.4889
2010-12-10	2.4933
2010-12-13	2.5527
2010-12-14	3.2958
2010-12-15	3.6158
2010-12-16	3.3358
2010-12-17	3.7008
2010-12-20	3.5025
2010-12-21	4.08
2010-12-22	4.1583
2010-12-23	5.6617
2010-12-24	4.9308
2010-12-27	5.2983
2010-12-28	5.7621
2010-12-29	6.0563
2010-12-30	6.2853
2010-12-31	6.3867
2011-01-04	4.3108
2011-01-05	3.2192
2011-01-06	3.1567
2011-01-07	2.7996
2011-01-10	2.3725
2011-01-11	2.4375
2011-01-12	2.4853
2011-01-13	2.3075
2011-01-14	2.5458
2011-01-17	2.5713
2011-01-18	2.7675
2011-01-19	4.0588
2011-01-20	6.0767
2011-01-21	7.3208
2011-01-24	5.4242
2011-01-25	7.7033
2011-01-26	7.8725
2011-01-27	8.4058
2011-01-28	8.1883
2011-01-30	8.5117
2011-01-31	8.2192
2011-02-01	3.3692
2011-02-09	4.0903
2011-02-10	3.9717
2011-02-11	3.971
2011-02-12	2.6412
2011-02-14	2.7067
2011-02-15	2.6245
2011-02-16	2.5882
2011-02-17	2.925
2011-02-18	2.7949
2011-02-21	6.0942
2011-02-22	6.2533
2011-02-23	6.2033
2011-02-24	3.4463
2011-02-25	3.1492
2011-02-28	2.9967
2011-03-01	2.9958
2011-03-02	2.9942
2011-03-03	2.4392
2011-03-04	2.2092
2011-03-07	2.163
2011-03-08	2.2033
2011-03-09	2.1513
2011-03-10	2.2575
2011-03-11	2.0508
2011-03-14	2.0467
2011-03-15	1.9917
2011-03-16	1.9933
2011-03-17	1.9983
2011-03-18	1.9967
2011-03-21	2.96
2011-03-22	2.8283
2011-03-23	2.7133
2011-03-24	2.7
2011-03-25	2.2342
2011-03-28	2.3058
2011-03-29	2.0842
2011-03-30	2.6071
2011-03-31	2.8183
2011-04-01	2.7821
2011-04-02	2.2783
2011-04-06	2.3883
2011-04-07	2.0625
2011-04-08	2.4692
2011-04-11	1.9938
2011-04-12	1.9517
2011-04-13	1.9658
2011-04-14	2.3782
2011-04-15	2.3513
2011-04-18	2.695
2011-04-19	2.9598
2011-04-20	2.9992
2011-04-21	3.9275
2011-04-22	3.5496
2011-04-25	4.0542
2011-04-26	4.4275
2011-04-27	3.7533
2011-04-28	3.0392
2011-04-29	2.94
2011-05-03	2.9492
2011-05-04	2.9983
2011-05-05	2.965
2011-05-06	2.7817
2011-05-09	2.7458
2011-05-10	2.7783
2011-05-11	2.7883
2011-05-12	2.7729
2011-05-13	3.5542
2011-05-16	4.5983
2011-05-17	4.6375
2011-05-18	3.269
2011-05-19	3.5283
2011-05-20	3.9892
2011-05-23	4.7108
2011-05-24	4.73
2011-05-25	5.305
2011-05-26	5.0883
2011-05-27	4.3958
2011-05-30	3.2008
2011-05-31	3.8467
2011-06-01	3.9167
2011-06-02	3.5033
2011-06-03	3.5075
2011-06-07	3.2292
2011-06-08	3.71
2011-06-09	4.1017
2011-06-10	4.6142
2011-06-13	4.5317
2011-06-14	4.1592
2011-06-15	6.1825
2011-06-16	6.6
